post_text,label
"大家晚上好！！今天过得怎么样啊！真的辛苦大家啦，大家今天做的也很棒！
晚上好好吃个饭好好休息一下吧
今天回家路上遇见一只小狗超级可爱，一直冲着我摇尾巴，小狗真的是全世界最可爱的动物啦，以后一定养只狗！
大家是喜欢小狗还是小猫呢？",0
又吃了颗药，睡了一觉，感觉关机重启了，情绪稳定了，内心平静了些……,0
活,0
我怀疑自己真的没救了，没朋友没对象，没有可倾诉的人。,1
我是看出来了，离婚不可能离，丧偶总是可以的吧，活到三十，期盼的是很好,1
我的朋友总是向我索取情感价值，索取获得感和认可感，那我呢，我无法展露我真正的悲哀，因为她们都是因为我的乐观才跟我做朋友。,0
钱钱钱钱怎么都是钱没钱就不能好好活着吗,0
希望我们都可以像黄永玉先生写的那样：明确的爱，真诚的喜欢，直接的厌恶，站在太阳底下的坦荡，还有被坚定的选择 。,0
手控制不住抖是怎么回事,0
谁理解我受的伤害啊,0
30个小时就睡了3小时，，感觉转躁但是也不兴奋啊，，,0
"#抑郁症#
今天也是想要一个拥抱的一天。
（；へ：）",0
今天洗了澡,0
"晚饭：炸鸡+圣代+手抓饼+蛋糕+火鸡面烤泠面+肉串
我拼命告诉自己我是配活着配吃饭的，我是没有罪的",1
很多事其实并不是你的错，真的是环境错了。所以啊，不要再为难自己啦…好好治疗，涅磐重生，重新好好活一次吧,0
你好鸭,0
大家会不会也这样啊，就是感觉心里空落落的像是要失去了什么一样，昨天突然就有这种感觉到现在都还有，好难受真的觉得失去了什么,0
为什么一边说着不用在意成绩一边不断质问我为什么只有这点分,0
好久没吃药了 妈妈让我自己记得吃 我一点都不自觉 老是忘记 慢慢的每天一顿都不吃了 算是擅自停药了吗 妈妈知道了也没管 一直都是妈妈在和医生沟通 我也很久没有复查过了 但是好像没什么戒断反应 还是和之前一样 时好时坏 不过我挺开心的 终于不用再吃那么多苦苦的药了,0
"“学语文就是用来交朋友、谈恋爱的。”这是最近看《鸣龙少年》里语文老师的一句话。

读书时学语文是用来应对考试的，甚至初中三年没学到啥知识。现在离校在家学，最大的感悟就是——语文在日常生活中起的作用是所有科目里最显现的。

为什么呢？

因为语文就是用来玩的，用来八卦的，所以女生学好文科再重要不过了！古今中外的情爱故事，人世间的各种情感拉扯，古代诗人、现当代作家的生平那绝对要比去村口听老人八卦精彩得多，涉猎的类型范围也要广。

再比如有时某种特殊的感觉不知如何表达，只能感受不能言语，当个哑巴！如果不是看了各位作家大大们如何形象服帖地说出口，我可能一辈子只能感受，不会说话了。如果我有一张嘴……对的！如果我有一张嘴，我就不会哭鼻子看喜欢的人跟别人谈恋爱了。

当然语文不局限于谈恋爱交朋友，还能用来“发癫”。不会阴阳人了，就去看鲁迅先生和黛玉妹妹如何怼死人；一直被自己的狭隘禁锢而伤经痛骨，就去看史铁生的地坛人生、看陶渊明的“采菊东篱下，悠然见南山”、看中华上下五千年、看生活、看千姿百态……你会发现人生不应止步于一种世俗模式，“百家争鸣”的精神境界任何时代都求不供应；被生活磨得只剩怨气，就去看卡夫卡的吐槽摆烂文学；失意了，就去借各个文学大家的故事弥补遗憾……你也可以自己拿起笔去创作一个自己喜欢的世界，把自己深埋进去，去创造你的理想国。

如若现实不能如意，那么学通语文一定能让你快乐加倍！",0
你们都会幻想和别人说话吗？一般都说些什么？幻想对象是谁？是一个不存在虚构出来的人吗？还是真实存在的人,0
"讲一个我遇到的离谱的事，就很搞不懂现在的小孩为什么一个个的心里都那么的恶毒……我坐公交车回家的时候遇到了一群小学生（印象中应该是小学生不过具体时间记不清楚了也可能是初一的）这些小孩子就一直在大声的互相（开玩笑的骂）骂对方是南同，其中一个小男孩对另一个小男孩哈哈笑着说，你是不是有抑郁症所以喜欢男的，然后那个小男孩要下车了，有个小女孩就哈哈笑着跟他说拜拜南同。就我听到这句话的时候都震惊了，为什么有的小孩能那么的恶毒，一群小孩把抑郁症当做骂人的话。
希望这些把抑郁症当骂人的话的小孩以后别说自己抑郁然后去住院祸害别人",0
面对不了学校怎么办啊（现在在家休学）,0
"不要怀疑，我们很正常，也很普通，只是情绪放大化了。每个人都有自己的本能，当想要伤害自己，就想拼命压制住内心的情绪，反而越弄越糟。
我经常控制不住自己的想法，感觉自己好邪恶，经常控制不住伤害自己，经常一个人偷偷流泪。在这几年喝药的过程里，好多次想停药，痛苦和空白的大脑交织，意识和存在模糊，我活在梦里。
不止我一个人这样，还有很多人和我们一起抗争。
家庭不幸福不要怕，宝贝，你要好好坚持，以后可以养活自己，过自己的生活，逃离窒息的环境。校园霸凌，也不要怕，我经历过，但我现在也有会帮助我的好朋友了，那些伤痕让我成长，永远不要放弃。不想去上学，那就歇一歇，不要强迫自己，不是只有上学才有出路。
当死亡成为唯一的念头，痛苦随之放大，这并不是解脱，解脱是释怀，是不再陷于困境，不要放下戒备，只是继续前行，不要在连风景都没看过的年纪枯萎。活出自己想要的人生，不受束缚，不要害怕男人，女人，在法律和道德的底线上，你能做任何事。只要让自己好起来，人生最重要的一课就是接受做自己，爱自己。",3
童年创伤真的时不时就会在脑子里冒出来 我也不想这样 但是自己冒出来的 好难受,1
上周同一时间请了假，这周这节课还是不想去怎么办，都是躯体化难受，又不想和老师说实情，上周请说的是胃疼（吃药的副作用），这周不知道该怎么说了,0
心知肚明，忍住不说抑郁症,0
于是我开始漫天扯谎，编织各种惨状,0
好像一直没有人会让我句句有回响 其实我很讨厌一个人的碎碎念 最近事情真的压得我喘不过气 我真的很玻璃心 今天因为一个人的几句话让我想退坑kpop了 我觉得我什么事都做不好了,0
各位有没有什么可以放松情绪的办法推荐啊？现在感觉难过的快要亖掉了，完全不知道该做什么……,0
为什么所有人都要偏袒他？,0
有学心理学的吗？我想自学一下，不知道看哪些书,0
讨厌所有人，更讨厌我自己,1
、、又请假了太难受了,0
想说再见了,0
我好棒，又活了一年,0
我救过自己很多次，我是不是勇敢的小孩,0
今年过的多少有点搞笑了，我愿称之为狗屎,0
抑郁症果然乖孩子没有糖吃,1
"……破防了
我因为数学卷子被撕烂了一块，就找同学借胶带。他一直在跟别人说话，我也没打扰他。他和别人聊完之后，我问了他几遍，他一声都没吭。我以为他没听见，又问了他几遍。我全程态度很好。我问最后一遍的时候，他说了一句:“我没有胶带，我要是有，不早就给你了吗。”可他都没跟我说一声。我就说:“你没有胶带你就说一声啊，我都问你这么多遍了。”我这句话也没有不妥吧，毕竟他不搭理别人说话是一件不礼貌的事情，可我都没直接骂他没礼貌。班主任从旁边走过来，问那个同学:“又怎么了？”那个同学说:“×××找我借胶带，我说没有，她说让我跟她说一声。”我还没说话呢，班主任直接说了一句:“×××脾气越来越差了。”然后直接就走了，我一句话都没能解释。 这里补一下:上一次我们组干值日[有这个同学]男生有两个在写作业[还有这个同学]，有两个在聊天，我们女生一直在干，都快干完了，我们实在是不想干了，毕竟整个教室全是我们干的。然后我拉着另外两个女生就要走。结果有个写作业的男生来了一句:“你们都没怎么干值日，凭什么这么早走。”然后我实在忍不了了，就跟他吵了一架。最后我被说哭了。英语老师正好在值班，她来了之后，我立马就走了。第二天我跟班主任说了，她说会找他们。结果就因为他们一句不服，班主任就让我跟他们对峙。虽然最后老师也罚他们了，但我心里就是不舒服。甚至觉得委屈。班主任之前关系跟我特别好，我没事就往办公室跑。可她忽然变成这样了。我跟她说这件事的时候，前因后果讲的很清楚，她却还是因为他们的一句不服就找我。英语老师说就是闹了一点小矛盾，如果只是小矛盾的话，我不可能哭的隔壁办公室都能听到。
她甚至现在觉得我事多……本来不想发的，想了想，怕我又伤害自己，说出来可能会好的多……",0
有吃过伏硫西汀的么？我想问问这个效果怎么样！,1
我不开心，活着到底是为了什么，忍受这么多痛苦究竟是要抵达什么地方,1
"2023年
工作是丢了的
状态是疯了的
药是越吃越多的
未来是不存在的
人生是就这样了的
许愿2024
要么，找到继续活的动力
要么，获得赶紧死的勇气",1
受不了了，根本不想吃药，完全咽不下去，光是看到想到都会止不住的干呕，早起嘴巴里一股药味，特别特别崩溃，想问问大家怎么克服这种状态私自停药好几次了，复诊医生要被气死了,0
你们都很幸福，也远不该和我待在一起,1
"对假期没有期待。反正每一天都是熬。
嘴巴上的痘破了，出血。
鼻子里也长了一个痘，很疼，肿了，看上去更猪。
一早（中午）以为自己快死了。因为不知道是睡着还是晕厥的过程里清楚地看见我跟别人处于两个世界，中间有一层玻璃隔着。
还没睡醒就跟冷战了十几天的默认已分手的前男友托孤，说如果我死了帮我好好养小狗。
强烈的窒息感。去上这个b班。感觉公司马上就要给我开了。",0
